"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 23, 2017","659.63","661.14","662.44","658.58","56.67M","-0.23%"
"Aug 22, 2017","661.14","655.70","661.37","655.62","36.00M","0.83%"
"Aug 21, 2017","655.72","655.85","661.42","654.64","41.55M","-0.01%"
"Aug 18, 2017","655.81","656.05","656.69","652.43","41.33M","-0.09%"
"Aug 17, 2017","656.37","664.94","665.36","656.37","55.14M","-1.37%"
"Aug 16, 2017","665.47","659.29","665.66","659.29","80.86M","0.95%"
"Aug 15, 2017","659.24","664.10","664.29","658.46","54.95M","-0.73%"
"Aug 14, 2017","664.08","657.16","664.59","656.96","53.37M","1.11%"
"Aug 11, 2017","656.80","663.72","663.72","654.67","63.34M","-1.05%"
"Aug 10, 2017","663.78","669.46","669.54","663.58","48.52M","-0.89%"
"Aug 09, 2017","669.74","669.65","672.03","666.30","61.61M","-0.03%"
"Aug 08, 2017","669.93","669.95","670.92","666.60","42.87M","-0.02%"
"Aug 07, 2017","670.06","665.51","670.23","665.30","47.01M","0.68%"
"Aug 04, 2017","665.51","663.69","666.20","662.79","50.45M","0.27%"
"Aug 03, 2017","663.73","663.34","664.75","659.46","65.06M","0.05%"
"Aug 02, 2017","663.37","665.00","665.00","660.09","82.49M","-0.25%"
"Aug 01, 2017","665.01","660.38","666.21","660.08","57.75M","0.71%"
"Jul 31, 2017","660.35","662.62","663.68","659.67","54.85M","-0.33%"
"Jul 28, 2017","662.55","661.98","662.55","656.77","49.99M","0.09%"
"Jul 27, 2017","661.98","662.25","666.93","660.91","54.93M","-0.03%"
"Jul 26, 2017","662.15","653.44","662.62","653.28","60.02M","1.36%"
"Jul 25, 2017","653.28","652.01","655.19","647.96","55.79M","0.19%"
"Jul 24, 2017","652.01","650.90","653.11","648.69","50.06M","0.17%"
"Jul 21, 2017","650.92","661.00","661.02","649.21","81.65M","-1.54%"
"Jul 20, 2017","661.09","654.98","662.39","654.90","115.47M","0.94%"
"Jul 19, 2017","654.96","652.17","655.18","650.69","62.96M","0.43%"
"Jul 18, 2017","652.13","655.39","656.19","651.07","45.96M","-0.50%"
"Jul 17, 2017","655.43","647.03","656.81","647.03","44.92M","1.30%"
"Jul 14, 2017","647.02","648.06","649.18","645.03","48.70M","-0.13%"
"Jul 13, 2017","647.89","643.40","648.66","641.90","59.89M","0.78%"
"Jul 12, 2017","642.87","628.61","642.87","627.89","100.21M","2.27%"
"Jul 11, 2017","628.61","628.53","630.59","625.21","42.29M","0.01%"
"Jul 10, 2017","628.52","622.88","628.62","622.88","42.60M","0.92%"
"Jul 07, 2017","622.81","627.48","627.90","622.42","63.88M","-0.84%"
"Jul 06, 2017","628.07","628.37","632.57","626.33","59.38M","-0.03%"
"Jul 05, 2017","628.28","634.63","634.71","627.67","44.16M","-1.00%"
"Jul 04, 2017","634.63","632.14","635.43","631.09","34.80M","0.40%"
"Jul 03, 2017","632.12","625.42","632.21","625.42","40.47M","1.07%"
"Jun 30, 2017","625.42","622.37","626.00","620.92","46.75M","0.55%"
"Jun 29, 2017","622.00","625.28","631.29","621.75","48.15M","-0.52%"
"Jun 28, 2017","625.23","620.92","625.23","618.27","48.76M","0.69%"
"Jun 27, 2017","620.96","620.06","622.21","618.20","44.74M","0.15%"
"Jun 26, 2017","620.06","620.99","625.30","619.80","42.68M","0.03%"
"Jun 23, 2017","619.88","620.58","622.42","617.70","48.35M","-0.11%"
"Jun 22, 2017","620.58","626.97","626.97","618.91","50.72M","-1.06%"
"Jun 21, 2017","627.23","630.73","630.73","624.09","51.49M","-0.55%"
"Jun 20, 2017","630.73","632.73","636.02","630.28","54.70M","-0.32%"
"Jun 19, 2017","632.73","626.99","633.07","626.96","51.76M","0.93%"
"Jun 16, 2017","626.88","624.59","628.35","623.95","68.67M","0.37%"
"Jun 15, 2017","624.55","635.54","635.56","623.03","74.48M","-1.75%"
"Jun 14, 2017","635.70","638.02","640.69","635.33","59.17M","-0.37%"
"Jun 13, 2017","638.04","640.84","641.81","636.28","49.08M","-0.43%"
"Jun 12, 2017","640.77","634.18","640.84","632.51","52.19M","1.04%"
"Jun 09, 2017","634.15","632.51","634.40","628.95","53.16M","0.25%"
"Jun 08, 2017","632.56","639.00","639.04","630.75","55.11M","-1.03%"
"Jun 07, 2017","639.17","635.61","641.13","634.09","56.25M","0.56%"
"Jun 06, 2017","635.58","637.74","637.79","631.88","45.98M","-0.34%"
"Jun 02, 2017","637.77","640.53","642.29","636.39","45.94M","-0.33%"
"Jun 01, 2017","639.89","637.37","642.43","637.29","52.28M","0.46%"
"May 31, 2017","636.97","645.61","645.70","636.96","92.08M","-1.35%"
"May 30, 2017","645.70","646.17","646.85","641.90","49.94M","-0.11%"
"May 29, 2017","646.39","645.95","647.22","644.07","29.16M","0.08%"
"May 26, 2017","645.87","653.45","653.45","644.08","54.39M","-1.17%"
"May 24, 2017","653.53","649.98","653.54","649.17","50.05M","0.57%"
"May 23, 2017","649.84","652.58","652.58","648.06","41.01M","-0.42%"
"May 22, 2017","652.57","652.22","655.14","649.85","39.28M","0.05%"
"May 19, 2017","652.22","642.22","652.38","642.18","55.52M","1.56%"
"May 18, 2017","642.21","655.12","655.54","638.13","87.73M","-2.27%"
"May 16, 2017","657.13","652.82","657.17","651.20","61.24M","0.61%"
"May 15, 2017","653.15","648.69","654.41","648.69","49.66M","0.71%"
"May 12, 2017","648.55","646.49","649.65","646.19","56.93M","0.39%"
"May 11, 2017","646.04","646.68","651.63","645.27","124.17M","-0.10%"
"May 10, 2017","646.67","647.03","647.59","643.22","68.81M","-0.02%"
"May 09, 2017","646.78","639.73","647.04","639.53","54.31M","1.10%"
"May 08, 2017","639.75","637.07","639.75","633.48","54.70M","0.47%"
"May 05, 2017","636.74","625.70","637.28","621.92","72.92M","1.77%"
"May 04, 2017","625.68","629.15","634.58","624.58","77.45M","-0.55%"
"May 03, 2017","629.14","630.42","630.70","626.01","112.89M","-0.20%"
"May 02, 2017","630.37","623.68","630.37","622.51","74.11M","1.08%"
"Apr 28, 2017","623.66","625.49","626.65","621.96","70.07M","-0.29%"
"Apr 27, 2017","625.48","625.45","628.65","623.65","86.37M","0.00%"
"Apr 26, 2017","625.48","625.91","627.07","622.56","109.66M","-0.05%"
"Apr 25, 2017","625.81","620.41","625.81","618.94","53.97M","1.09%"
"Apr 24, 2017","619.05","611.40","621.01","611.29","59.37M","1.27%"
"Apr 21, 2017","611.29","611.92","614.39","609.43","58.32M","-0.10%"
"Apr 20, 2017","611.92","611.49","612.55","608.70","55.04M","0.06%"
"Apr 19, 2017","611.53","615.09","615.19","610.50","54.25M","-0.58%"
"Apr 18, 2017","615.08","626.34","629.00","613.06","58.04M","-1.79%"
"Apr 12, 2017","626.32","623.08","627.59","623.08","27.31M","0.53%"
"Apr 11, 2017","622.99","624.40","624.71","621.92","48.67M","-0.26%"
"Apr 10, 2017","624.61","622.66","624.61","621.99","44.67M","0.34%"
"Apr 07, 2017","622.47","622.12","624.67","619.78","50.31M","0.07%"
"Apr 06, 2017","622.02","623.33","623.63","614.50","60.81M","-0.20%"
"Apr 05, 2017","623.29","617.05","623.46","617.05","59.68M","1.01%"
"Apr 04, 2017","617.05","622.47","622.61","615.82","57.81M","-0.87%"
"Apr 03, 2017","622.46","618.48","624.70","618.48","48.80M","0.68%"
"Mar 31, 2017","618.27","622.75","623.56","615.99","66.91M","-0.72%"
"Mar 30, 2017","622.73","617.26","622.73","617.26","70.82M","0.89%"
"Mar 29, 2017","617.26","615.99","620.60","615.22","83.62M","0.21%"
"Mar 28, 2017","615.98","610.01","616.33","609.19","48.86M","0.99%"
"Mar 27, 2017","609.92","622.45","622.45","607.69","74.57M","-2.02%"
"Mar 24, 2017","622.48","623.27","623.96","621.01","41.63M","-0.13%"
"Mar 23, 2017","623.29","623.74","624.62","620.04","48.85M","-0.10%"
"Mar 22, 2017","623.89","632.03","632.30","621.10","60.00M","-1.35%"
"Mar 21, 2017","632.42","632.61","637.54","631.74","67.15M","-0.03%"
"Mar 20, 2017","632.61","633.00","633.97","630.23","42.89M","-0.06%"
"Mar 17, 2017","632.98","632.56","636.12","631.93","110.06M","0.07%"
"Mar 16, 2017","632.56","628.22","637.11","628.12","61.86M","0.82%"
"Mar 15, 2017","627.40","624.04","629.01","624.04","66.46M","0.53%"
"Mar 14, 2017","624.07","629.88","631.76","622.19","74.84M","-0.92%"
"Mar 13, 2017","629.87","628.43","630.33","626.47","51.77M","0.23%"
"Mar 10, 2017","628.43","619.74","630.15","619.74","50.40M","1.40%"
"Mar 09, 2017","619.74","621.11","621.11","613.85","74.20M","-0.22%"
"Mar 08, 2017","621.11","622.24","622.33","620.00","78.49M","-0.20%"
"Mar 07, 2017","622.36","620.02","623.94","619.05","57.13M","0.35%"
"Mar 06, 2017","620.18","620.78","622.82","617.89","57.27M","-0.14%"
"Mar 03, 2017","621.03","627.99","627.99","620.14","53.61M","-1.18%"
"Mar 02, 2017","628.45","626.00","631.78","625.76","77.99M","0.40%"
"Mar 01, 2017","625.93","619.18","625.97","619.18","88.69M","1.09%"
"Feb 28, 2017","619.20","616.74","619.64","616.02","75.69M","0.39%"
"Feb 27, 2017","616.80","615.90","619.46","615.90","49.61M","0.14%"
"Feb 24, 2017","615.93","621.89","621.89","613.76","57.55M","-0.97%"
"Feb 23, 2017","621.95","623.63","626.77","621.88","57.15M","-0.25%"
"Feb 22, 2017","623.50","628.60","629.86","623.10","66.45M","-0.83%"
"Feb 21, 2017","628.69","620.57","628.70","619.33","62.56M","1.31%"
"Feb 20, 2017","620.56","617.18","621.97","617.18","56.87M","0.55%"
"Feb 17, 2017","617.18","622.16","622.16","614.11","88.30M","-0.80%"
"Feb 16, 2017","622.16","623.82","623.85","619.59","135.24M","-0.24%"
"Feb 15, 2017","623.67","629.84","631.68","623.14","62.10M","-0.98%"
"Feb 14, 2017","629.82","632.26","632.29","628.20","52.95M","-0.39%"
"Feb 13, 2017","632.29","626.18","632.35","626.15","73.62M","0.98%"
"Feb 10, 2017","626.14","624.09","627.26","622.88","52.39M","0.33%"
"Feb 09, 2017","624.09","627.21","629.33","619.74","59.38M","-0.49%"
"Feb 08, 2017","627.18","630.80","630.80","625.61","74.29M","-0.58%"
"Feb 07, 2017","630.84","631.58","631.58","626.24","52.08M","-0.12%"
"Feb 06, 2017","631.58","632.33","632.63","628.61","58.15M","-0.12%"
"Feb 03, 2017","632.32","623.64","632.61","623.63","51.48M","1.39%"
"Feb 02, 2017","623.64","630.69","630.69","623.11","57.89M","-1.26%"
"Feb 01, 2017","631.62","623.38","633.00","623.35","58.83M","1.30%"
"Jan 31, 2017","623.54","628.00","630.05","623.13","76.89M","-0.71%"
"Jan 30, 2017","628.02","638.33","638.43","628.02","67.54M","-1.62%"
"Jan 27, 2017","638.35","639.88","640.89","634.73","81.72M","-0.29%"
"Jan 26, 2017","640.20","640.48","642.49","637.46","54.08M","-0.04%"
"Jan 25, 2017","640.45","634.20","640.45","633.98","87.23M","1.03%"
"Jan 24, 2017","633.91","628.78","633.96","628.26","92.16M","0.81%"
"Jan 23, 2017","628.80","632.82","632.82","628.25","57.10M","-0.63%"
"Jan 20, 2017","632.79","631.10","633.86","630.57","81.33M","0.28%"
"Jan 19, 2017","631.04","625.88","631.71","625.88","87.16M","0.82%"
"Jan 18, 2017","625.88","622.66","628.01","622.66","68.18M","0.51%"
"Jan 17, 2017","622.69","623.99","624.63","621.25","57.46M","-0.21%"
"Jan 16, 2017","623.98","628.75","629.02","623.40","51.01M","-0.76%"
"Jan 13, 2017","628.74","625.97","629.62","625.97","75.66M","0.44%"
"Jan 12, 2017","625.97","627.62","629.13","623.69","87.15M","-0.28%"
"Jan 11, 2017","627.70","623.49","627.70","618.80","77.69M","0.68%"
"Jan 10, 2017","623.43","622.42","625.16","619.88","96.08M","0.18%"
"Jan 09, 2017","622.29","627.93","631.33","622.12","105.67M","-0.86%"
"Jan 06, 2017","627.70","629.90","630.03","626.11","136.77M","-0.35%"
"Jan 05, 2017","629.91","625.74","629.97","624.79","60.00M","0.65%"
"Jan 04, 2017","625.87","627.93","628.29","624.02","59.82M","-0.34%"
"Jan 03, 2017","627.99","625.20","628.61","624.52","102.98M","0.45%"
"Jan 02, 2017","625.19","618.18","625.29","617.64","48.99M","1.20%"
"Dec 30, 2016","617.75","620.49","620.73","617.74","44.26M","-0.44%"
"Dec 29, 2016","620.45","620.00","620.50","617.08","33.12M","0.06%"
"Dec 28, 2016","620.07","617.94","620.63","617.67","37.55M","0.34%"
"Dec 27, 2016","617.94","614.42","618.85","614.05","28.62M","0.57%"
"Dec 23, 2016","614.42","612.65","614.47","612.20","37.46M","0.31%"
"Dec 22, 2016","612.53","610.90","612.65","609.07","52.45M","0.27%"
"Dec 21, 2016","610.91","613.28","615.46","610.91","80.54M","-0.39%"
"Dec 20, 2016","613.28","613.67","615.35","610.45","96.43M","-0.06%"
"Dec 19, 2016","613.62","615.51","615.85","613.21","81.02M","-0.31%"
"Dec 16, 2016","615.52","610.06","616.80","609.89","102.39M","0.89%"
"Dec 15, 2016","610.06","615.54","616.54","609.31","77.47M","-0.89%"
"Dec 14, 2016","615.54","618.06","618.06","613.35","81.06M","-0.42%"
"Dec 13, 2016","618.11","621.02","621.02","616.01","75.44M","-0.47%"
"Dec 12, 2016","621.02","617.28","627.03","617.27","85.67M","0.61%"
"Dec 09, 2016","617.26","611.59","617.26","609.79","86.68M","0.92%"
"Dec 08, 2016","611.66","602.06","611.66","601.87","128.33M","1.58%"
"Dec 07, 2016","602.16","595.01","602.16","594.98","116.36M","1.20%"
"Dec 06, 2016","595.03","595.48","596.20","593.14","155.77M","-0.09%"
"Dec 05, 2016","595.56","589.65","596.51","588.77","65.52M","1.00%"
"Dec 02, 2016","589.64","595.02","595.15","588.38","75.16M","-0.90%"
"Dec 01, 2016","595.02","588.50","595.32","588.06","73.66M","1.10%"
"Nov 30, 2016","588.53","579.58","592.01","578.24","107.54M","1.35%"
"Nov 29, 2016","580.68","585.19","587.94","579.81","53.28M","-0.90%"
"Nov 28, 2016","585.98","589.26","589.32","582.53","42.29M","-0.56%"
"Nov 25, 2016","589.26","588.56","590.57","588.12","41.58M","0.01%"
"Nov 24, 2016","589.19","587.67","590.36","587.08","61.12M","0.26%"
"Nov 23, 2016","587.67","587.61","590.61","584.74","76.25M","0.01%"
"Nov 22, 2016","587.61","584.34","589.03","584.21","57.52M","0.58%"
"Nov 21, 2016","584.24","578.95","584.85","578.95","44.41M","0.91%"
"Nov 18, 2016","578.95","579.41","580.56","575.62","74.69M","-0.06%"
"Nov 17, 2016","579.29","576.79","580.36","576.16","89.09M","0.43%"
"Nov 16, 2016","576.80","578.55","581.39","574.94","109.98M","-0.30%"
"Nov 15, 2016","578.51","571.17","578.77","571.08","64.06M","1.29%"
"Nov 14, 2016","571.17","572.52","576.83","568.75","61.53M","-0.24%"
"Nov 11, 2016","572.52","577.68","580.24","570.85","65.04M","-0.89%"
"Nov 10, 2016","577.65","570.08","579.87","570.07","73.33M","1.33%"
"Nov 09, 2016","570.05","567.45","572.26","551.25","137.86M","0.43%"
"Nov 08, 2016","567.59","564.96","569.72","564.66","61.95M","0.47%"
"Nov 07, 2016","564.95","558.66","566.65","558.58","69.28M","1.25%"
"Nov 04, 2016","557.99","562.23","563.60","556.06","97.62M","-0.75%"
"Nov 03, 2016","562.23","558.84","564.80","558.84","97.54M","0.61%"
"Nov 02, 2016","558.83","570.60","570.60","558.83","174.19M","-2.02%"
"Nov 01, 2016","570.35","569.63","574.62","568.33","64.22M","0.13%"
"Oct 31, 2016","569.62","573.60","574.96","569.62","66.59M","-0.71%"
"Oct 28, 2016","573.68","573.64","574.76","569.77","78.24M","-0.03%"
"Oct 27, 2016","573.88","564.66","575.84","563.25","100.93M","1.64%"
"Oct 26, 2016","564.64","577.00","577.03","564.61","78.65M","-2.14%"
"Oct 25, 2016","577.00","573.08","577.17","573.04","65.31M","0.69%"
"Oct 24, 2016","573.04","572.64","575.28","571.80","60.52M","0.13%"
"Oct 21, 2016","572.32","569.16","573.16","568.87","74.44M","0.56%"
"Oct 20, 2016","569.16","568.73","572.11","567.26","91.90M","0.07%"
"Oct 19, 2016","568.76","563.93","568.78","563.91","93.77M","0.86%"
"Oct 18, 2016","563.93","562.09","565.78","561.41","69.17M","0.32%"
"Oct 17, 2016","562.15","567.42","567.42","560.28","90.66M","-0.93%"
"Oct 14, 2016","567.43","560.55","567.43","560.55","55.75M","1.23%"
"Oct 13, 2016","560.55","564.71","564.88","559.10","53.15M","-0.79%"
"Oct 12, 2016","564.99","568.46","569.95","564.93","68.98M","-0.61%"
"Oct 11, 2016","568.46","569.46","572.14","566.20","67.32M","-0.18%"
"Oct 10, 2016","569.46","559.42","569.46","559.03","61.03M","1.82%"
"Oct 07, 2016","559.26","563.18","566.47","558.13","62.94M","-0.69%"
"Oct 06, 2016","563.15","561.24","564.10","559.40","64.92M","0.35%"
"Oct 05, 2016","561.16","560.05","562.11","555.51","105.37M","0.19%"
"Oct 04, 2016","560.09","551.95","560.18","551.95","80.60M","1.47%"
"Oct 03, 2016","551.96","552.39","555.40","551.48","78.01M","-0.05%"
"Sep 30, 2016","552.21","552.46","553.03","544.08","120.23M","-0.06%"
"Sep 29, 2016","552.54","539.23","552.54","539.23","107.65M","2.50%"
"Sep 28, 2016","539.06","534.10","539.82","534.10","65.40M","0.93%"
"Sep 27, 2016","534.09","538.38","540.78","531.64","94.73M","-0.79%"
"Sep 26, 2016","538.37","546.99","546.99","537.92","108.19M","-1.59%"
"Sep 23, 2016","547.05","548.05","548.06","543.36","220.75M","-0.19%"
"Sep 22, 2016","548.07","540.30","550.93","540.30","101.79M","1.45%"
"Sep 21, 2016","540.26","539.22","542.79","537.97","71.27M","0.20%"
"Sep 20, 2016","539.18","537.42","539.66","534.58","85.21M","0.33%"
"Sep 19, 2016","537.42","531.19","537.66","531.13","70.94M","1.19%"
"Sep 16, 2016","531.08","527.03","532.64","526.93","97.54M","0.77%"
"Sep 15, 2016","527.01","531.46","531.52","526.89","74.73M","-1.00%"
"Sep 14, 2016","532.31","532.56","535.90","530.47","78.49M","-0.04%"
"Sep 13, 2016","532.54","537.78","540.73","532.17","60.87M","-0.98%"
"Sep 12, 2016","537.80","547.76","547.76","532.29","82.51M","-1.83%"
"Sep 09, 2016","547.81","553.53","555.66","547.26","132.95M","-1.04%"
"Sep 08, 2016","553.56","555.32","558.92","552.65","99.05M","-0.32%"
"Sep 07, 2016","555.34","552.06","555.35","552.06","78.69M","0.60%"
"Sep 06, 2016","552.04","557.14","558.04","552.02","78.17M","-0.91%"
"Sep 05, 2016","557.13","553.77","559.50","553.76","111.34M","0.64%"
"Sep 02, 2016","553.56","546.51","553.82","544.56","62.78M","1.28%"
"Sep 01, 2016","546.54","550.00","551.98","546.02","64.78M","-0.63%"
"Aug 31, 2016","550.03","553.14","553.31","549.92","82.78M","-0.55%"
"Aug 30, 2016","553.09","548.19","554.37","547.91","56.23M","0.89%"
"Aug 29, 2016","548.19","549.78","549.79","545.27","64.89M","-0.29%"
"Aug 26, 2016","549.80","548.22","549.98","545.86","38.42M","0.29%"
"Aug 25, 2016","548.19","550.35","550.59","545.19","44.22M","-0.43%"
"Aug 24, 2016","550.57","550.20","552.86","547.83","65.52M","0.06%"
"Aug 23, 2016","550.22","544.75","550.45","543.45","60.81M","1.00%"
"Aug 22, 2016","544.78","544.36","546.70","542.10","73.66M","0.07%"
"Aug 19, 2016","544.39","541.68","545.83","541.63","63.59M","0.47%"
"Aug 18, 2016","541.82","540.70","544.93","538.94","69.50M","0.51%"
"Aug 17, 2016","539.05","549.18","550.54","539.05","68.97M","-1.86%"
"Aug 16, 2016","549.29","549.77","551.52","546.29","60.02M","-0.09%"
"Aug 15, 2016","549.77","552.44","553.62","548.49","59.68M","-0.50%"
"Aug 12, 2016","552.52","552.87","557.61","551.88","67.52M","-0.07%"
"Aug 11, 2016","552.90","552.11","552.90","548.85","62.16M","0.12%"
"Aug 10, 2016","552.21","554.44","554.84","550.42","92.39M","-0.53%"
"Aug 09, 2016","555.18","547.27","555.18","545.80","67.26M","1.44%"
"Aug 08, 2016","547.30","545.59","547.95","545.30","45.81M","0.32%"
"Aug 05, 2016","545.58","541.27","545.90","541.25","49.89M","0.80%"
"Aug 04, 2016","541.27","534.86","542.86","534.84","53.24M","1.24%"
"Aug 03, 2016","534.62","537.70","538.25","532.85","49.46M","-0.57%"
"Aug 02, 2016","537.70","542.81","542.81","536.40","51.83M","-0.95%"
"Aug 01, 2016","542.88","545.60","551.78","541.57","55.10M","-0.49%"
"Jul 29, 2016","545.55","549.12","550.69","545.34","63.99M","-0.66%"
"Jul 28, 2016","549.15","556.98","557.07","549.12","53.34M","-1.41%"
"Jul 27, 2016","557.03","554.94","557.47","549.39","48.32M","0.38%"
"Jul 26, 2016","554.94","553.51","555.19","550.48","42.41M","0.26%"
"Jul 25, 2016","553.50","560.82","562.62","553.49","53.67M","-1.31%"
"Jul 22, 2016","560.82","566.98","567.01","560.31","95.74M","-1.11%"
"Jul 21, 2016","567.10","560.06","568.11","560.06","145.34M","1.26%"
"Jul 20, 2016","560.03","560.45","562.84","558.78","74.43M","-0.08%"
"Jul 19, 2016","560.46","555.08","560.69","554.99","61.88M","0.99%"
"Jul 18, 2016","554.96","556.85","558.91","554.04","60.30M","-0.61%"
"Jul 15, 2016","558.39","556.86","559.35","555.07","59.63M","0.21%"
"Jul 14, 2016","557.23","555.96","559.48","554.04","112.33M","0.30%"
"Jul 13, 2016","555.59","553.61","556.52","551.17","67.00M","0.36%"
"Jul 12, 2016","553.57","557.27","557.29","550.74","84.34M","-0.67%"
"Jul 11, 2016","557.30","548.18","558.02","548.17","73.53M","1.67%"
"Jul 08, 2016","548.15","546.67","548.65","539.38","89.00M","0.27%"
"Jul 07, 2016","546.68","531.33","546.76","531.33","97.73M","2.87%"
"Jul 06, 2016","531.41","536.12","541.60","531.41","75.20M","-0.88%"
"Jul 05, 2016","536.13","546.95","546.95","535.27","53.29M","-1.97%"
"Jul 04, 2016","546.92","550.55","553.87","546.90","69.34M","-0.65%"
"Jul 01, 2016","550.52","541.34","550.53","541.12","61.55M","1.72%"
"Jun 30, 2016","541.23","538.65","544.67","536.52","78.49M","0.49%"
"Jun 29, 2016","538.59","527.36","539.07","527.05","72.17M","2.27%"
"Jun 28, 2016","526.66","514.07","528.73","514.07","80.71M","2.52%"
"Jun 27, 2016","513.73","531.10","531.31","513.73","101.40M","-3.32%"
"Jun 24, 2016","531.37","547.91","547.98","515.62","128.66M","-3.35%"
"Jun 23, 2016","549.79","545.82","553.55","544.88","71.44M","0.74%"
"Jun 22, 2016","545.75","541.50","546.75","541.18","66.03M","0.79%"
"Jun 21, 2016","541.47","542.01","542.76","538.44","60.74M","-0.09%"
"Jun 20, 2016","541.98","529.62","543.29","529.62","64.41M","2.37%"
"Jun 17, 2016","529.45","515.30","530.69","515.30","98.99M","3.00%"
"Jun 16, 2016","514.03","526.99","526.99","513.36","117.42M","-2.49%"
"Jun 15, 2016","527.15","525.11","530.49","524.97","67.40M","0.39%"
"Jun 14, 2016","525.10","532.95","532.95","525.10","81.75M","-1.47%"
"Jun 13, 2016","532.95","540.48","540.48","530.02","94.15M","-1.40%"
"Jun 10, 2016","540.50","548.57","548.70","539.59","99.11M","-1.47%"
"Jun 09, 2016","548.57","557.96","558.18","547.92","77.83M","-1.68%"
"Jun 08, 2016","557.96","557.04","559.70","554.06","79.30M","0.17%"
"Jun 07, 2016","557.00","550.15","557.00","549.72","69.39M","1.25%"
"Jun 06, 2016","550.14","544.15","550.14","544.15","84.69M","1.13%"
"Jun 03, 2016","544.00","546.60","550.74","544.00","69.09M","-0.48%"
"Jun 02, 2016","546.62","546.78","551.51","545.41","48.56M","-0.03%"
"Jun 01, 2016","546.77","553.17","553.18","545.94","66.22M","-1.16%"
"May 31, 2016","553.17","558.66","559.93","552.98","94.13M","-1.03%"
"May 30, 2016","558.91","555.44","559.69","555.43","36.01M","0.63%"
"May 27, 2016","555.41","558.68","558.72","553.36","69.08M","-0.60%"
"May 26, 2016","558.78","556.12","558.78","552.88","81.88M","0.47%"
"May 25, 2016","556.15","548.13","556.16","548.13","99.03M","1.57%"
"May 24, 2016","547.57","542.53","547.57","539.59","160.55M","0.92%"
"May 23, 2016","542.57","542.74","545.42","539.73","107.11M","-0.02%"
"May 20, 2016","542.69","533.34","543.45","533.34","115.87M","1.76%"
"May 19, 2016","533.28","544.09","544.11","533.28","99.38M","-1.92%"
"May 18, 2016","543.74","535.87","543.74","535.86","101.82M","1.46%"
"May 13, 2016","535.89","538.50","539.96","534.82","71.94M","-0.48%"
"May 12, 2016","538.50","537.32","545.56","537.15","82.86M","0.23%"
"May 11, 2016","537.26","534.49","537.62","533.95","85.65M","0.64%"
"May 10, 2016","533.84","532.24","536.94","531.45","94.66M","0.30%"
"May 09, 2016","532.26","534.75","537.84","531.41","127.07M","-0.47%"
"May 06, 2016","534.75","534.91","535.85","528.15","112.55M","-0.04%"
"May 04, 2016","534.97","532.08","536.35","530.45","175.54M","0.52%"
"May 03, 2016","532.21","540.76","543.01","531.47","134.96M","-1.60%"
"May 02, 2016","540.87","545.25","545.65","539.55","62.87M","-0.81%"
"Apr 29, 2016","545.30","549.10","550.40","542.88","92.14M","-0.74%"
"Apr 28, 2016","549.36","544.28","550.41","541.70","104.50M","0.94%"
"Apr 27, 2016","544.27","532.89","544.79","532.89","135.71M","2.14%"
"Apr 26, 2016","532.89","530.97","534.86","530.62","69.16M","0.41%"
"Apr 25, 2016","530.70","533.82","534.66","530.28","125.23M","-0.58%"
"Apr 22, 2016","533.77","536.53","536.79","530.79","61.61M","-0.84%"
"Apr 21, 2016","538.31","535.62","543.60","535.56","98.76M","0.52%"
"Apr 20, 2016","535.52","532.96","539.46","530.73","91.22M","0.24%"
"Apr 19, 2016","534.23","524.23","534.23","524.23","82.24M","1.91%"
"Apr 18, 2016","524.21","523.72","524.23","512.69","77.42M","0.11%"
"Apr 15, 2016","523.62","527.69","528.87","522.77","89.54M","-0.77%"
"Apr 14, 2016","527.69","528.36","530.68","523.15","98.33M","-0.12%"
"Apr 13, 2016","528.35","515.38","528.35","515.30","102.99M","2.86%"
"Apr 12, 2016","513.64","510.88","515.50","510.75","115.68M","0.55%"
"Apr 11, 2016","510.83","505.37","511.79","502.77","59.02M","1.08%"
"Apr 08, 2016","505.37","499.92","505.89","499.02","72.10M","1.09%"
"Apr 07, 2016","499.92","501.88","506.87","499.45","80.09M","-0.38%"
"Apr 06, 2016","501.85","499.54","504.26","499.49","81.64M","0.45%"
"Apr 05, 2016","499.59","506.45","506.45","497.21","79.07M","-1.36%"
"Apr 04, 2016","506.47","508.78","510.65","504.15","72.60M","-0.45%"
"Apr 01, 2016","508.78","516.97","516.97","506.01","76.22M","-1.58%"
"Mar 31, 2016","516.97","524.81","524.83","515.40","91.55M","-1.49%"
"Mar 30, 2016","524.81","510.35","525.12","510.34","111.90M","2.85%"
"Mar 29, 2016","510.28","526.42","527.40","510.07","128.79M","-3.00%"
"Mar 23, 2016","526.07","529.20","530.31","526.07","32.94M","-0.60%"
"Mar 22, 2016","529.25","528.45","530.24","523.51","82.74M","0.11%"
"Mar 21, 2016","528.66","530.69","531.27","525.63","108.29M","-0.38%"
"Mar 18, 2016","530.68","526.51","531.72","524.10","146.60M","0.69%"
"Mar 17, 2016","527.06","526.77","531.25","520.34","79.65M","0.07%"
"Mar 16, 2016","526.71","523.90","527.29","523.13","64.49M","0.54%"
"Mar 15, 2016","523.88","530.34","530.34","522.08","94.52M","-1.22%"
"Mar 14, 2016","530.37","526.07","531.52","524.76","74.97M","0.82%"
"Mar 11, 2016","526.07","524.00","527.81","522.85","108.50M","0.45%"
