"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 03, 2015","19,874.49","19,885.30","19,903.43","19,782.79","8.84M","-0.03%"
"Jul 02, 2015","19,880.48","20,060.07","20,094.25","19,852.56","13.43M","-0.76%"
"Jul 01, 2015","20,033.02","19,719.38","20,176.74","19,719.26","18.53M","2.09%"
"Jun 30, 2015","19,622.47","19,789.79","19,863.85","19,521.70","18.36M","-0.93%"
"Jun 29, 2015","19,806.99","19,725.37","20,066.99","19,557.33","17.53M","-2.67%"
"Jun 26, 2015","20,350.21","20,244.37","20,458.21","20,179.79","13.12M","0.27%"
"Jun 25, 2015","20,295.35","20,167.67","20,406.03","20,099.57","14.72M","0.30%"
"Jun 24, 2015","20,234.17","20,340.66","20,356.67","20,114.68","15.62M","-0.35%"
"Jun 23, 2015","20,304.52","20,105.00","20,360.31","20,097.66","17.93M","1.38%"
"Jun 22, 2015","20,027.70","19,810.83","20,089.38","19,809.78","18.82M","2.32%"
"Jun 19, 2015","19,573.16","19,550.55","19,722.29","19,548.18","31.93M","0.26%"
"Jun 18, 2015","19,522.58","19,477.20","19,527.54","19,105.57","19.01M","0.01%"
"Jun 17, 2015","19,520.13","19,749.25","19,845.00","19,488.94","15.98M","-1.03%"
"Jun 16, 2015","19,723.47","19,571.66","19,775.35","19,338.89","16.98M","0.49%"
"Jun 15, 2015","19,627.76","19,879.52","19,879.52","19,571.41","16.91M","-1.91%"
"Jun 12, 2015","20,010.19","20,179.95","20,240.45","19,843.49","14.06M","-1.15%"
"Jun 11, 2015","20,243.45","20,057.27","20,424.70","20,048.51","16.08M","0.91%"
"Jun 10, 2015","20,060.76","19,708.24","20,094.01","19,621.15","21.27M","1.58%"
"Jun 09, 2015","19,749.12","19,738.04","19,822.49","19,491.04","14.47M","-0.17%"
"Jun 08, 2015","19,782.31","19,998.59","20,005.04","19,782.31","11.62M","-1.12%"
"Jun 05, 2015","20,005.52","20,179.98","20,179.98","19,933.70","12.55M","-1.35%"
"Jun 04, 2015","20,278.63","20,375.89","20,436.54","20,085.48","15.31M","-0.78%"
"Jun 03, 2015","20,438.18","20,541.42","20,689.02","20,430.53","17.34M","-0.21%"
"Jun 02, 2015","20,481.87","20,669.39","20,708.40","20,410.31","14.58M","-0.70%"
"Jun 01, 2015","20,625.26","20,517.09","20,713.56","20,472.64","15.01M","0.86%"
"May 29, 2015","20,449.60","20,836.70","20,839.27","20,429.15","32.87M","-1.84%"
"May 28, 2015","20,832.64","20,927.96","20,985.65","20,763.88","14.79M","-0.67%"
"May 27, 2015","20,973.32","20,716.03","20,993.41","20,715.82","14.62M","1.26%"
"May 26, 2015","20,713.13","20,944.47","21,018.27","20,659.85","13.52M","-0.97%"
"May 22, 2015","20,915.81","20,982.00","20,997.89","20,886.86","10.80M","-0.25%"
"May 21, 2015","20,968.95","20,963.10","21,001.92","20,845.38","11.85M","-0.07%"
"May 20, 2015","20,983.15","21,059.69","21,072.20","20,879.77","14.91M","-0.25%"
"May 19, 2015","21,035.36","20,729.38","21,055.59","20,728.68","14.44M","1.84%"
"May 18, 2015","20,654.75","20,616.04","20,770.69","20,427.87","14.24M","0.25%"
"May 15, 2015","20,602.57","20,648.49","20,747.61","20,509.77","14.84M","0.12%"
"May 14, 2015","20,577.61","20,241.26","20,603.38","20,071.71","10.68M","1.38%"
"May 13, 2015","20,296.81","20,393.84","20,642.64","20,245.34","15.52M","-0.10%"
"May 12, 2015","20,317.95","20,509.26","20,509.26","20,182.65","15.25M","-1.35%"
"May 11, 2015","20,595.98","20,600.31","20,636.15","20,453.74","14.69M","-0.04%"
"May 08, 2015","20,604.51","20,165.83","20,607.41","20,165.83","20.72M","2.71%"
"May 07, 2015","20,061.38","19,956.08","20,090.95","19,567.33","27.92M","0.25%"
"May 06, 2015","20,012.10","20,162.48","20,229.36","19,935.61","20.15M","-0.58%"
"May 05, 2015","20,129.40","20,524.18","20,742.38","20,129.40","17.93M","-2.00%"
"May 04, 2015","20,540.95","20,340.03","20,572.48","20,312.82","12.01M","1.10%"
"Apr 30, 2015","20,316.55","20,355.58","20,449.10","20,037.87","21.47M","-0.13%"
"Apr 29, 2015","20,341.99","20,954.67","21,026.93","20,331.13","18.47M","-2.75%"
"Apr 28, 2015","20,917.58","21,316.68","21,318.92","20,816.71","13.62M","-1.86%"
"Apr 27, 2015","21,315.03","21,074.39","21,315.03","20,864.61","13.26M","1.38%"
"Apr 24, 2015","21,024.70","21,049.58","21,083.33","20,920.12","14.01M","0.07%"
"Apr 23, 2015","21,010.64","21,244.10","21,293.67","20,973.52","19.71M","-0.96%"
"Apr 22, 2015","21,214.56","21,377.86","21,462.34","21,094.93","14.33M","-0.59%"
"Apr 21, 2015","21,340.36","21,221.48","21,482.57","21,172.04","13.99M","0.94%"
"Apr 20, 2015","21,140.98","20,927.89","21,153.12","20,927.89","12.03M","1.16%"
"Apr 17, 2015","20,898.67","21,300.94","21,367.55","20,877.25","19.45M","-2.04%"
"Apr 16, 2015","21,333.59","21,613.46","21,616.68","21,324.95","18.13M","-1.10%"
"Apr 15, 2015","21,570.69","21,518.22","21,653.94","21,479.13","14.27M","0.39%"
"Apr 14, 2015","21,487.49","21,583.08","21,649.35","21,413.53","13.24M","-0.63%"
"Apr 13, 2015","21,623.26","21,604.96","21,656.74","21,506.60","13.39M","0.02%"
"Apr 10, 2015","21,619.83","21,418.80","21,619.83","21,418.33","17.88M","1.18%"
"Apr 09, 2015","21,367.77","21,142.23","21,367.77","21,142.23","11.81M","1.39%"
"Apr 08, 2015","21,074.09","21,039.59","21,076.83","20,976.46","13.41M","0.19%"
"Apr 07, 2015","21,034.32","20,928.53","21,048.51","20,904.21","12.43M","0.84%"
"Apr 02, 2015","20,859.54","20,825.28","20,875.51","20,793.37","11.44M","0.09%"
"Apr 01, 2015","20,840.55","20,634.52","20,958.29","20,575.64","15.30M","0.75%"
"Mar 31, 2015","20,684.63","20,822.42","20,959.68","20,627.74","23.52M","-0.65%"
"Mar 30, 2015","20,820.67","20,628.49","20,854.18","20,628.49","14.64M","1.14%"
"Mar 27, 2015","20,585.68","20,604.38","20,751.28","20,483.89","15.29M","0.25%"
"Mar 26, 2015","20,533.94","20,590.67","20,597.12","20,205.77","18.90M","-0.75%"
"Mar 25, 2015","20,688.96","20,835.50","20,937.08","20,679.32","15.53M","-0.70%"
"Mar 24, 2015","20,834.02","20,618.72","20,864.75","20,512.39","15.34M","0.73%"
"Mar 23, 2015","20,683.16","20,898.97","20,902.95","20,644.94","16.22M","-1.23%"
"Mar 20, 2015","20,941.43","20,848.20","20,973.85","20,807.22","37.47M","0.75%"
"Mar 19, 2015","20,786.38","20,641.48","20,813.91","20,641.48","19.42M","0.51%"
"Mar 18, 2015","20,681.64","20,723.20","20,777.62","20,485.55","18.02M","-0.16%"
"Mar 17, 2015","20,714.47","21,086.55","21,103.11","20,651.79","18.55M","-1.89%"
"Mar 16, 2015","21,113.55","20,892.92","21,168.45","20,892.36","15.53M","1.23%"
"Mar 13, 2015","20,857.59","20,718.24","20,857.59","20,670.59","15.18M","0.85%"
"Mar 12, 2015","20,682.49","20,621.84","20,720.15","20,566.70","16.29M","0.40%"
"Mar 11, 2015","20,601.06","20,231.23","20,635.06","20,223.05","16.60M","2.12%"
"Mar 10, 2015","20,172.96","20,202.95","20,344.82","20,098.87","18.02M","-0.13%"
"Mar 09, 2015","20,200.03","20,236.24","20,251.05","20,013.79","16.09M","-0.41%"
"Mar 06, 2015","20,284.08","20,228.71","20,324.52","20,223.95","17.50M","0.20%"
"Mar 05, 2015","20,243.60","20,008.64","20,256.16","20,006.06","22.27M","1.42%"
"Mar 04, 2015","19,960.36","19,903.11","19,960.36","19,697.38","19.21M","0.39%"
"Mar 03, 2015","19,883.68","20,158.11","20,218.43","19,877.00","17.25M","-1.29%"
"Mar 02, 2015","20,143.14","20,127.54","20,278.99","20,080.49","15.43M","0.25%"
"Feb 27, 2015","20,092.01","19,922.36","20,109.41","19,914.59","18.95M","0.86%"
"Feb 26, 2015","19,920.12","19,741.54","19,920.12","19,720.69","16.29M","0.85%"
"Feb 25, 2015","19,752.73","19,833.46","19,896.92","19,698.86","12.89M","-0.38%"
"Feb 24, 2015","19,827.32","19,842.60","19,874.87","19,716.50","15.18M","-0.12%"
"Feb 23, 2015","19,851.73","19,733.19","19,851.73","19,692.32","19.05M","0.99%"
"Feb 20, 2015","19,657.07","19,627.01","19,689.14","19,545.41","14.85M","0.04%"
"Feb 19, 2015","19,649.75","19,468.40","19,649.75","19,397.86","17.14M","0.77%"
"Feb 18, 2015","19,499.42","19,315.39","19,499.42","19,310.40","14.30M","1.26%"
"Feb 17, 2015","19,256.27","19,226.31","19,273.66","19,060.04","12.35M","-0.14%"
"Feb 16, 2015","19,282.96","19,285.58","19,311.10","19,247.95","10.50M","-0.03%"
"Feb 13, 2015","19,288.16","19,246.07","19,318.48","19,231.04","18.21M","0.39%"
"Feb 12, 2015","19,213.31","18,854.50","19,218.93","18,846.18","19.34M","1.84%"
"Feb 11, 2015","18,866.76","18,925.46","18,941.98","18,809.55","14.40M","-0.22%"
"Feb 10, 2015","18,908.09","18,742.25","18,938.09","18,691.30","17.64M","0.97%"
"Feb 09, 2015","18,726.17","18,911.78","18,911.78","18,582.17","21.52M","-1.40%"
"Feb 06, 2015","18,991.59","19,056.34","19,064.75","18,968.52","13.20M","-0.59%"
"Feb 05, 2015","19,104.88","18,861.89","19,106.13","18,817.40","16.92M","0.97%"
"Feb 04, 2015","18,921.69","18,812.89","18,921.69","18,725.19","17.03M","0.64%"
"Feb 03, 2015","18,800.83","18,713.21","18,881.22","18,703.94","21.19M","0.59%"
"Feb 02, 2015","18,689.95","18,591.83","18,733.10","18,539.98","13.72M","0.52%"
"Jan 30, 2015","18,594.14","18,698.02","18,735.37","18,556.81","18.72M","-0.32%"
"Jan 29, 2015","18,653.55","18,668.95","18,715.22","18,530.48","14.38M","-0.35%"
"Jan 28, 2015","18,719.91","18,679.01","18,743.71","18,558.54","15.06M","0.63%"
"Jan 27, 2015","18,603.04","18,872.74","18,938.73","18,577.31","16.19M","-1.45%"
"Jan 26, 2015","18,877.28","18,611.05","18,877.28","18,538.35","17.10M","1.20%"
"Jan 23, 2015","18,653.68","18,362.74","18,695.41","18,362.74","23.03M","1.96%"
"Jan 22, 2015","18,294.34","18,007.92","18,322.38","17,954.10","25.21M","1.51%"
"Jan 21, 2015","18,021.98","17,967.00","18,022.05","17,827.24","15.97M","0.38%"
"Jan 20, 2015","17,953.81","17,896.87","17,985.38","17,877.54","15.30M","0.45%"
"Jan 19, 2015","17,874.12","17,728.35","17,882.51","17,708.49","14.37M","1.12%"
"Jan 16, 2015","17,675.42","17,527.27","17,715.21","17,493.22","18.08M","0.60%"
"Jan 15, 2015","17,570.08","17,359.08","17,571.94","17,189.70","20.25M","1.77%"
"Jan 14, 2015","17,264.56","17,323.62","17,438.14","17,218.78","17.74M","-0.84%"
"Jan 13, 2015","17,411.06","17,238.87","17,443.59","17,195.04","20.25M","0.96%"
"Jan 12, 2015","17,244.90","17,214.15","17,339.12","17,139.20","15.40M","0.47%"
"Jan 09, 2015","17,163.48","17,200.99","17,340.75","17,091.70","16.17M","-0.30%"
"Jan 08, 2015","17,214.49","16,933.16","17,248.01","16,922.51","17.78M","2.22%"
"Jan 07, 2015","16,841.36","16,763.55","16,930.30","16,738.86","16.48M","0.85%"
"Jan 06, 2015","16,700.00","16,730.58","16,892.89","16,605.74","14.29M","-0.09%"
"Jan 05, 2015","16,714.35","16,909.65","17,075.34","16,686.83","14.94M","-1.40%"
"Jan 02, 2015","16,952.13","16,997.20","17,046.89","16,826.60","8.91M","0.10%"
"Dec 30, 2014","16,934.85","16,973.91","16,994.93","16,921.40","6.54M","-0.56%"
"Dec 29, 2014","17,030.03","17,003.52","17,039.18","16,900.11","9.24M","0.05%"
"Dec 23, 2014","17,022.35","16,895.37","17,023.53","16,890.05","11.23M","0.86%"
"Dec 22, 2014","16,877.68","16,803.68","16,916.49","16,803.68","12.04M","0.65%"
"Dec 19, 2014","16,769.45","16,792.97","16,886.29","16,698.93","39.38M","0.20%"
"Dec 18, 2014","16,735.15","16,503.13","16,735.93","16,503.13","21.91M","2.16%"
"Dec 17, 2014","16,381.62","16,268.82","16,414.32","16,213.20","30.91M","0.11%"
"Dec 16, 2014","16,362.96","16,192.96","16,363.36","15,993.82","24.70M","1.27%"
"Dec 15, 2014","16,158.43","16,381.67","16,504.33","16,147.50","16.04M","-1.32%"
"Dec 12, 2014","16,374.36","16,593.71","16,593.71","16,366.81","14.32M","-1.69%"
"Dec 11, 2014","16,656.46","16,633.55","16,691.47","16,550.17","18.47M","0.07%"
"Dec 10, 2014","16,644.10","16,910.50","16,972.63","16,606.11","17.20M","-1.25%"
"Dec 09, 2014","16,855.47","17,004.02","17,012.02","16,838.62","14.04M","-1.36%"
"Dec 08, 2014","17,087.47","17,139.73","17,146.55","17,080.45","11.08M","-0.56%"
"Dec 05, 2014","17,183.95","17,045.31","17,187.64","17,041.54","13.56M","1.27%"
"Dec 04, 2014","16,968.99","17,142.30","17,168.76","16,948.88","16.95M","-0.85%"
"Dec 03, 2014","17,114.79","17,022.76","17,131.62","16,996.91","21.64M","0.58%"
"Dec 02, 2014","17,016.07","17,040.71","17,102.26","16,983.71","17.94M","0.07%"
"Dec 01, 2014","17,003.82","16,912.55","17,012.09","16,907.14","19.92M","0.12%"
"Nov 28, 2014","16,984.26","17,082.49","17,089.82","16,955.78","15.99M","-0.54%"
"Nov 27, 2014","17,076.99","17,039.09","17,100.70","17,007.11","10.71M","0.26%"
"Nov 26, 2014","17,032.93","17,079.79","17,093.02","16,957.59","12.45M","-0.07%"
"Nov 25, 2014","17,044.10","16,995.44","17,097.27","16,985.75","46.74M","0.29%"
"Nov 24, 2014","16,994.42","16,835.82","17,008.38","16,825.35","15.35M","0.91%"
"Nov 21, 2014","16,840.94","16,587.16","16,878.64","16,587.09","16.60M","1.83%"
"Nov 20, 2014","16,538.99","16,516.78","16,538.99","16,402.22","11.34M","0.12%"
"Nov 19, 2014","16,519.06","16,451.69","16,561.83","16,428.20","11.19M","0.43%"
"Nov 18, 2014","16,448.01","16,356.92","16,460.56","16,322.15","14.51M","0.62%"
"Nov 17, 2014","16,345.89","16,219.20","16,359.30","16,160.13","11.27M","0.34%"
"Nov 14, 2014","16,290.12","16,241.30","16,363.66","16,218.03","18.28M","0.42%"
"Nov 13, 2014","16,221.82","16,214.51","16,316.53","16,146.92","15.51M","0.40%"
"Nov 12, 2014","16,157.12","16,316.48","16,349.01","16,120.29","18.16M","-1.13%"
"Nov 11, 2014","16,341.87","16,354.88","16,376.07","16,298.13","18.91M","0.10%"
"Nov 10, 2014","16,325.61","16,193.14","16,325.61","16,177.29","26.58M","0.71%"
"Nov 07, 2014","16,209.98","16,271.92","16,365.32","16,140.20","22.10M","-0.19%"
"Nov 06, 2014","16,241.05","16,135.10","16,322.79","16,066.28","22.43M","0.40%"
"Nov 05, 2014","16,175.88","16,062.16","16,193.91","16,062.16","18.19M","0.95%"
"Nov 04, 2014","16,023.43","16,133.31","16,215.01","15,999.14","18.50M","-0.77%"
"Nov 03, 2014","16,147.81","16,140.63","16,218.87","16,115.24","15.56M","0.08%"
"Oct 31, 2014","16,134.25","15,987.60","16,166.56","15,987.60","17.75M","1.76%"
"Oct 30, 2014","15,855.09","15,774.54","15,860.98","15,581.48","15.61M","0.57%"
"Oct 29, 2014","15,764.93","15,691.33","15,816.42","15,690.71","16.83M","0.82%"
"Oct 28, 2014","15,637.23","15,515.91","15,657.53","15,515.91","15.36M","1.09%"
"Oct 27, 2014","15,468.41","15,685.60","15,735.80","15,415.94","16.96M","-1.00%"
"Oct 24, 2014","15,624.81","15,648.56","15,703.65","15,591.72","16.05M","-0.44%"
"Oct 23, 2014","15,693.79","15,531.30","15,709.38","15,417.46","15.75M","0.71%"
"Oct 22, 2014","15,583.37","15,474.62","15,588.35","15,465.97","17.41M","1.04%"
"Oct 21, 2014","15,422.86","15,056.40","15,422.86","14,971.55","19.26M","2.37%"
"Oct 20, 2014","15,065.19","15,165.77","15,230.02","15,026.57","16.87M","-0.74%"
"Oct 17, 2014","15,177.83","14,767.19","15,177.83","14,767.19","22.74M","3.02%"
"Oct 16, 2014","14,733.19","14,831.41","14,922.97","14,397.98","35.47M","-0.14%"
"Oct 15, 2014","14,753.50","15,069.18","15,215.46","14,730.57","23.38M","-2.01%"
"Oct 14, 2014","15,055.75","14,890.57","15,076.82","14,795.71","18.39M","0.73%"
"Oct 13, 2014","14,946.92","14,889.47","15,121.20","14,842.38","18.36M","-0.28%"
"Oct 10, 2014","14,988.92","15,112.04","15,112.44","14,796.98","27.24M","-1.40%"
"Oct 09, 2014","15,201.89","15,466.80","15,543.38","15,172.23","19.60M","-1.14%"
"Oct 08, 2014","15,377.22","15,488.94","15,488.94","15,342.43","18.11M","-1.11%"
"Oct 07, 2014","15,550.43","15,723.86","15,725.75","15,534.80","18.00M","-1.31%"
"Oct 06, 2014","15,757.11","15,642.68","15,837.89","15,642.68","17.31M","1.22%"
"Oct 02, 2014","15,567.21","15,808.18","15,835.91","15,567.21","18.04M","-1.60%"
"Oct 01, 2014","15,820.09","15,995.27","16,060.62","15,805.81","16.63M","-1.09%"
"Sep 30, 2014","15,994.96","15,909.93","16,016.60","15,898.14","14.78M","0.69%"
"Sep 29, 2014","15,885.50","15,962.84","15,989.97","15,823.06","11.44M","-0.39%"
"Sep 26, 2014","15,947.90","15,920.34","15,978.20","15,775.96","14.03M","0.13%"
"Sep 25, 2014","15,927.15","15,985.68","16,133.61","15,908.37","15.22M","-0.29%"
"Sep 24, 2014","15,973.95","15,980.84","15,980.84","15,853.61","13.21M","-0.04%"
"Sep 23, 2014","15,979.60","16,185.41","16,185.41","15,968.96","14.61M","-1.45%"
"Sep 22, 2014","16,215.14","16,247.87","16,293.44","16,185.80","12.21M","-0.46%"
"Sep 19, 2014","16,290.16","16,313.85","16,378.39","16,264.85","25.41M","0.25%"
"Sep 18, 2014","16,249.51","16,162.89","16,251.30","16,155.78","13.83M","0.60%"
"Sep 17, 2014","16,153.06","16,086.78","16,181.40","16,086.78","11.46M","0.71%"
"Sep 16, 2014","16,039.09","16,111.45","16,111.45","15,992.09","11.96M","-0.52%"
"Sep 15, 2014","16,122.62","16,134.19","16,159.41","16,100.32","11.06M","-0.26%"
"Sep 12, 2014","16,164.77","16,159.07","16,175.07","16,130.67","10.62M","0.11%"
"Sep 11, 2014","16,146.88","16,200.22","16,245.78","16,091.94","11.40M","-0.12%"
"Sep 10, 2014","16,166.69","16,257.33","16,257.33","16,150.35","10.02M","-0.69%"
"Sep 09, 2014","16,278.49","16,328.56","16,356.32","16,266.59","10.04M","-0.38%"
"Sep 08, 2014","16,340.76","16,348.72","16,364.61","16,273.91","11.20M","-0.02%"
"Sep 05, 2014","16,343.75","16,356.29","16,404.73","16,334.17","13.33M","0.03%"
"Sep 04, 2014","16,338.71","16,221.97","16,359.10","16,121.73","13.92M","0.60%"
"Sep 03, 2014","16,241.30","16,200.76","16,318.12","16,140.62","14.49M","0.59%"
"Sep 02, 2014","16,146.14","16,131.13","16,213.80","16,118.31","10.51M","0.28%"
"Sep 01, 2014","16,100.79","16,099.76","16,154.07","16,077.19","7.53M","0.10%"
"Aug 29, 2014","16,085.29","16,107.92","16,118.55","15,964.94","13.24M","-0.07%"
"Aug 28, 2014","16,095.87","16,242.63","16,250.45","16,043.02","12.16M","-1.09%"
"Aug 27, 2014","16,273.17","16,270.35","16,294.63","16,248.84","10.54M","0.02%"
"Aug 26, 2014","16,270.59","16,160.53","16,275.98","16,128.84","12.21M","0.63%"
"Aug 25, 2014","16,169.44","16,073.04","16,169.44","16,073.04","7.11M","1.06%"
"Aug 22, 2014","15,999.22","15,999.11","16,061.63","15,945.55","10.78M","0.01%"
"Aug 21, 2014","15,998.36","15,916.81","15,998.36","15,848.41","12.14M","0.57%"
"Aug 20, 2014","15,906.94","15,975.81","15,982.99","15,863.79","11.40M","-0.40%"
"Aug 19, 2014","15,970.45","15,892.91","15,984.56","15,892.75","13.41M","0.77%"
"Aug 18, 2014","15,847.89","15,784.62","15,877.65","15,783.40","11.33M","1.10%"
"Aug 15, 2014","15,674.92","15,777.87","15,869.99","15,642.59","14.01M","-0.46%"
"Aug 14, 2014","15,746.68","15,625.20","15,765.50","15,618.34","13.19M","0.62%"
"Aug 13, 2014","15,649.99","15,585.09","15,665.54","15,565.95","13.24M","0.75%"
"Aug 12, 2014","15,532.74","15,675.35","15,682.17","15,522.65","13.88M","-0.87%"
"Aug 11, 2014","15,668.66","15,372.36","15,698.59","15,372.36","16.07M","2.43%"
"Aug 08, 2014","15,297.48","15,224.65","15,330.32","15,121.70","20.46M","-0.28%"
"Aug 07, 2014","15,340.87","15,364.34","15,435.49","15,268.22","22.68M","-0.29%"
"Aug 06, 2014","15,385.52","15,447.19","15,447.19","15,246.16","21.28M","-0.84%"
"Aug 05, 2014","15,516.16","15,545.73","15,595.61","15,472.25","17.41M","0.03%"
"Aug 04, 2014","15,511.15","15,642.20","15,642.20","15,468.89","16.92M","-0.67%"
"Aug 01, 2014","15,616.35","15,779.70","15,787.04","15,385.50","27.44M","-1.10%"
"Jul 31, 2014","15,790.67","16,151.82","16,154.13","15,753.81","20.80M","-2.25%"
"Jul 30, 2014","16,154.66","16,218.04","16,297.86","16,127.82","12.91M","-0.39%"
"Jul 29, 2014","16,218.23","16,215.52","16,270.50","16,163.53","10.45M","0.16%"
"Jul 28, 2014","16,192.10","16,327.90","16,355.09","16,102.67","13.64M","-0.68%"
"Jul 25, 2014","16,303.06","16,493.32","16,521.20","16,273.70","23.13M","-1.26%"
"Jul 24, 2014","16,510.80","16,418.49","16,534.97","16,340.10","11.32M","0.54%"
"Jul 23, 2014","16,422.83","16,363.86","16,486.30","16,363.86","10.29M","0.32%"
"Jul 22, 2014","16,369.75","16,286.44","16,383.63","16,262.48","11.65M","0.88%"
"Jul 21, 2014","16,227.11","16,394.88","16,404.69","16,215.95","12.46M","-1.01%"
"Jul 18, 2014","16,392.39","16,389.12","16,392.45","16,271.56","10.74M","-0.36%"
"Jul 17, 2014","16,452.10","16,447.11","16,519.17","16,406.74","11.45M","-0.12%"
"Jul 16, 2014","16,472.62","16,350.09","16,472.62","16,335.46","11.04M","0.89%"
"Jul 15, 2014","16,327.21","16,481.59","16,500.55","16,324.22","10.14M","-1.03%"
"Jul 14, 2014","16,496.83","16,365.83","16,518.57","16,365.83","9.74M","1.15%"
"Jul 11, 2014","16,308.61","16,305.89","16,376.77","16,264.73","13.97M","0.17%"
"Jul 10, 2014","16,280.14","16,425.83","16,482.54","16,202.80","15.91M","-0.92%"
"Jul 09, 2014","16,430.60","16,494.92","16,498.71","16,354.82","12.35M","-0.16%"
"Jul 08, 2014","16,457.26","16,693.16","16,744.68","16,452.97","14.56M","-1.38%"
"Jul 07, 2014","16,687.76","16,886.72","16,886.72","16,686.25","10.40M","-1.19%"
"Jul 04, 2014","16,888.92","16,922.85","16,944.08","16,885.27","8.08M","-0.16%"
"Jul 03, 2014","16,915.15","16,759.77","16,920.68","16,746.06","11.93M","1.01%"
"Jul 02, 2014","16,745.45","16,761.76","16,791.80","16,716.41","11.26M","0.09%"
"Jul 01, 2014","16,729.69","16,840.66","16,850.28","16,675.09","16.72M","-0.51%"
"Jun 30, 2014","16,815.58","16,831.95","16,894.07","16,755.93","16.72M","0.05%"
"Jun 27, 2014","16,807.89","16,731.45","16,827.90","16,710.54","15.15M","0.61%"
"Jun 26, 2014","16,705.84","16,739.20","16,767.96","16,605.12","12.71M","-0.03%"
"Jun 25, 2014","16,710.81","16,805.93","16,808.83","16,653.05","12.81M","-0.75%"
"Jun 24, 2014","16,837.25","16,883.72","16,910.61","16,804.12","10.24M","-0.06%"
"Jun 23, 2014","16,846.97","16,997.10","17,001.34","16,836.11","10.96M","-0.83%"
"Jun 20, 2014","16,988.52","17,007.32","17,092.47","16,987.89","21.01M","-0.11%"
"Jun 19, 2014","17,007.88","17,043.18","17,098.05","16,998.87","9.98M","0.38%"
"Jun 18, 2014","16,943.68","16,949.26","16,989.41","16,942.63","10.29M","0.07%"
"Jun 17, 2014","16,932.41","16,893.06","17,008.96","16,864.85","10.54M","0.56%"
"Jun 16, 2014","16,837.55","16,891.97","16,932.10","16,829.29","11.04M","-0.42%"
"Jun 13, 2014","16,908.20","17,038.88","17,054.94","16,810.64","13.34M","-0.88%"
"Jun 12, 2014","17,058.96","17,040.59","17,093.54","17,010.65","10.75M","0.19%"
"Jun 11, 2014","17,026.02","17,171.70","17,183.52","16,973.56","11.59M","-0.83%"
"Jun 10, 2014","17,167.92","17,140.14","17,203.85","17,106.06","12.87M","0.12%"
"Jun 09, 2014","17,146.92","17,149.83","17,164.89","17,109.88","6.66M","0.10%"
"Jun 06, 2014","17,129.67","16,965.06","17,139.64","16,965.06","12.93M","1.11%"
"Jun 05, 2014","16,942.00","16,867.94","16,997.22","16,821.13","12.15M","0.46%"
"Jun 04, 2014","16,865.02","16,856.64","16,874.12","16,768.33","11.52M","-0.05%"
"Jun 03, 2014","16,873.38","16,999.80","17,003.86","16,817.22","11.50M","-0.84%"
"Jun 02, 2014","17,015.48","16,995.84","17,068.33","16,971.64","12.70M","0.38%"
"May 30, 2014","16,951.11","16,906.16","16,965.10","16,900.76","23.17M","0.21%"
"May 29, 2014","16,915.05","16,905.39","16,940.68","16,873.60","8.17M","0.01%"
"May 28, 2014","16,913.54","16,943.06","16,966.07","16,852.13","15.52M","-0.03%"
"May 27, 2014","16,917.87","16,789.85","16,927.72","16,789.85","12.37M","0.74%"
"May 26, 2014","16,794.22","16,661.73","16,798.60","16,661.73","7.03M","1.07%"
"May 23, 2014","16,616.17","16,512.14","16,626.16","16,481.79","11.39M","0.76%"
"May 22, 2014","16,490.97","16,367.25","16,508.11","16,367.25","10.96M","1.00%"
"May 21, 2014","16,327.58","16,244.10","16,350.02","16,154.04","12.70M","0.51%"
"May 20, 2014","16,245.39","16,320.80","16,354.38","16,242.19","11.51M","-0.42%"
"May 19, 2014","16,313.83","16,213.05","16,321.67","16,153.20","11.86M","0.79%"
"May 16, 2014","16,185.74","16,354.89","16,358.79","16,124.55","16.60M","-1.00%"
"May 15, 2014","16,349.93","16,531.19","16,613.83","16,326.98","17.79M","-1.09%"
"May 14, 2014","16,530.58","16,621.27","16,630.35","16,520.54","13.26M","-0.40%"
"May 13, 2014","16,596.41","16,540.94","16,671.65","16,539.22","14.72M","0.51%"
"May 12, 2014","16,511.93","16,344.43","16,513.27","16,344.43","20.05M","1.29%"
"May 09, 2014","16,302.19","16,300.14","16,330.74","16,247.06","17.17M","0.05%"
"May 08, 2014","16,293.92","16,085.75","16,305.44","16,085.75","19.83M","1.57%"
"May 07, 2014","16,041.72","15,984.76","16,069.62","15,944.42","18.49M","0.26%"
"May 06, 2014","16,000.61","16,094.09","16,172.53","15,992.29","14.58M","-0.17%"
"May 05, 2014","16,028.26","16,093.21","16,094.29","15,872.73","10.20M","-0.61%"
"May 02, 2014","16,126.63","16,116.86","16,158.80","16,072.78","14.98M","0.28%"
"Apr 30, 2014","16,081.88","16,141.40","16,151.93","16,025.41","14.42M","-0.53%"
"Apr 29, 2014","16,166.90","16,114.63","16,203.16","16,086.29","12.30M","0.71%"
"Apr 28, 2014","16,053.42","16,098.93","16,135.77","15,990.01","9.85M","-0.02%"
"Apr 25, 2014","16,056.61","16,221.09","16,241.93","16,023.53","10.40M","-1.34%"
"Apr 24, 2014","16,275.20","16,358.14","16,422.08","16,120.02","13.64M","-0.13%"
"Apr 23, 2014","16,295.90","16,380.90","16,402.75","16,280.09","10.81M","-0.47%"
